from,to
"Mycolicibacterium flavescens","Mycolicibacterium flavescens NCTC10271"
"Acinetobacter baumannii","Acinetobacter baumannii TP1"
"Bacillus subtilis","Bacillus subtilis SRCM103622"
"Campylobacter fetus","Campylobacter fetus CFViADRI545"
"Klebsiella pneumoniae","Klebsiella pneumoniae B16KP0157"
"Staphylococcus aureus","Staphylococcus aureus AR_0473"
"Labrenzia aggregata","Labrenzia aggregata RMAR6-6"
"Yersinia kristensenii","Yersinia kristensenii Y231"
"Caldimicrobium thiodismutans","Caldimicrobium thiodismutans TF1"
"Bradyrhizobium sp. CCBAU 21365","Bradyrhizobium sp. CCBAU 21365"
"Escherichia coli","Escherichia coli 1283"
"Staphylococcus aureus","Staphylococcus aureus Lr12"
"Microvirga thermotolerans","Microvirga thermotolerans HR1"
"Asticcacaulis excentricus","Asticcacaulis excentricus CB 48"
"Escherichia coli","Escherichia coli 22134"
"Synechococcus sp. Minos11","Synechococcus sp. Minos11"
"Synechococcus sp. RS9907","Synechococcus sp. RS9907"
"Vibrio vulnificus","Vibrio vulnificus YJ016"
"Bacillus sp. HBCD-sjtu","Bacillus sp. HBCD-sjtu"
"Vibrio anguillarum","Vibrio anguillarum 4299"
"Shigella boydii","Shigella boydii 192"
"Gluconobacter oxydans","Gluconobacter oxydans H24"
"Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis MMS-RIV-50"
"Leptospira borgpetersenii","Leptospira borgpetersenii Mo4"
"Corynebacterium uterequi","Corynebacterium uterequi DSM 45634"
"Neisseria gonorrhoeae","Neisseria gonorrhoeae SW0002"
"Klebsiella pneumoniae","Klebsiella pneumoniae C17KP0033"
"Klebsiella pneumoniae","Klebsiella pneumoniae DT12"
"Bacillus thuringiensis","Bacillus thuringiensis ATCC 10792"
"Plantactinospora sp. BC1","Plantactinospora sp. BC1"
"Streptococcus pyogenes","Streptococcus pyogenes emm123"
"Mycoplasma bovis","Mycoplasma bovis HB0801-P115"
"Bordetella pertussis","Bordetella pertussis H788"
"Bacillus paranthracis","Bacillus paranthracis NCCP 15910"
"Bacillus spizizenii","Bacillus subtilis subsp. spizizenii TU-B-10"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae MAI134"
"Clostridium novyi","Clostridium novyi 150557"
"Streptococcus agalactiae","Streptococcus agalactiae B105"
"Escherichia coli","Escherichia coli O16:H48 PG20180058"
"Desulfomonile tiedjei","Desulfomonile tiedjei DSM 6799"
"Pseudomonas sp. R2-7-07","Pseudomonas sp. R2-7-07"
"Bacteroides fragilis","Bacteroides fragilis Q1F2"
"Alistipes onderdonkii","Alistipes onderdonkii subsp. vulgaris 3BBH6"
"Bacillus sp. PAMC26568","Bacillus sp. PAMC26568"
"Lactococcus lactis","Lactococcus lactis subsp. lactis KLDS 4.0325"
"Campylobacter jejuni","Campylobacter jejuni FDAARGOS_421"
"Klebsiella pneumoniae","Klebsiella pneumoniae SCKP090573"
"Calothrix sp. 336/3","Calothrix sp. 336/3"
"Piscirickettsia salmonis","Piscirickettsia salmonis Psal-113"
"Clostridioides difficile","Clostridioides difficile W0023a"
"Pseudooceanicola algae","Pseudooceanicola algae Lw-13e"
"Haemophilus influenzae","Haemophilus influenzae 67P56H1"
"[Haemophilus] ducreyi","[Haemophilus] ducreyi GHA3"
"Rhodobacter capsulatus","Rhodobacter capsulatus SB 1003"
"Limosilactobacillus fermentum","Limosilactobacillus fermentum AGR1485"
"Streptococcus pneumoniae","Streptococcus pneumoniae 6A-10"
"Candidatus Methanoperedenaceae archaeon GB50","Candidatus Methanoperedenaceae archaeon GB50"
"Sorangium cellulosum","Sorangium cellulosum So ce836"
"Bordetella bronchialis","Bordetella bronchialis AU17976"
"Escherichia coli","Escherichia coli UMB200201_11"
"Helicobacter cinaedi","Helicobacter cinaedi PAGU611"
"Mycoplasma cloacale","Mycoplasma cloacale NCTC10199"
"Cereibacter sphaeroides","Rhodobacter sphaeroides 2.4.1"
"Staphylococcus epidermidis","Staphylococcus epidermidis HD59-1"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. SA20093543"
"Pectobacterium brasiliense","Pectobacterium brasiliense IPO:4134 NAK:395"
"Mesorhizobium sp. NBSH29","Mesorhizobium sp. NBSH29"
"Escherichia coli","Escherichia coli K-12 DHB4"
"Streptococcus sanguinis","Streptococcus sanguinis CGMH010"
"Chryseobacterium indologenes","Chryseobacterium indologenes FDAARGOS_337"
"Bacillus anthracis","Bacillus anthracis PR02"
"Octadecabacter temperatus","Octadecabacter temperatus SB1"
"Mycolicibacterium madagascariense","Mycolicibacterium madagascariense JCM 13574"
"Xanthomonas oryzae","Xanthomonas oryzae X11-5A"
"Helicobacter pylori","Helicobacter pylori B136A"
"Streptococcus suis","Streptococcus suis JSHA1003"
"Chryseolinea soli","Chryseolinea soli KIS68-18"
"Psychrobacter cryohalolentis","Psychrobacter cryohalolentis K5"
"Treponema azotonutricium","Treponema azotonutricium ZAS-9"
"Desulfatibacillum alkenivorans","Desulfatibacillum alkenivorans AK-01"
"Vibrio campbellii","Vibrio campbellii 20130629003S01"
"Listeria monocytogenes","Listeria monocytogenes J1817"
"Bordetella trematum","Bordetella trematum CBM01"
"Bordetella bronchiseptica","Bordetella bronchiseptica F709"
"Bradyrhizobium sp. 1(2017)","Bradyrhizobium sp. 1(2017) 63S1MB"
"Klebsiella pneumoniae","Klebsiella pneumoniae NCTC13635"
"Clostridium butyricum","Clostridium butyricum CFSA3989"
"Francisella frigiditurris","Francisella frigiditurris CA97-1460"
"Rhizobium sp. N731","Rhizobium sp. N731"
"Urbifossiella limnaea","Urbifossiella limnaea ETA_A1"
"Bacteroides xylanisolvens","Bacteroides xylanisolvens H207"
"Desulfosarcina ovata","Desulfosarcina ovata 28bB2T"
"Porphyromonas gingivalis","Porphyromonas gingivalis KCOM 2804"
"Psychrobacter sp. P2G3","Psychrobacter sp. P2G3"
"Akkermansia muciniphila","Akkermansia muciniphila CBA5201"
"Lactobacillus helveticus","Lactobacillus helveticus MB2-1"
"Escherichia coli","Escherichia coli 3385"
"Serpentinomonas raichei","Serpentinomonas raichei A1"
"Escherichia coli","Escherichia coli str. K-12 substr. W3110"
"Pseudoalteromonas sp. LC2018020214","Pseudoalteromonas sp. LC2018020214"
"Candidatus Izimaplasma sp. HR1","Candidatus Izimaplasma sp. HR1"
"Escherichia coli","Escherichia coli KR2009"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis variant bovis BCG str. Moreau RDJ"
"Treponema pallidum","Treponema pallidum subsp. pallidum CW88"
"Phaeobacter piscinae","Phaeobacter piscinae P71"
"Staphylococcus aureus","Staphylococcus aureus I29"
"Streptomyces sp. NEAU-sy36","Streptomyces sp. NEAU-sy36"
"Borreliella afzelii","Borreliella afzelii PKo"
"Escherichia coli","Escherichia coli O16:H48 PG20180052"
"Escherichia coli","Escherichia coli O83:H1 str. NRG 857C"
"Enterococcus faecalis","Enterococcus faecalis L13"
"Campylobacter coli","Campylobacter coli RM4661"
"Klebsiella pneumoniae","Klebsiella pneumoniae Kp_Goe_152021"
"Shimwellia blattae","Shimwellia blattae DSM 4481 = NBRC 105725"
"Xanthomonas translucens","Xanthomonas translucens pv. undulosa ICMP11055"
"Burkholderia sp. BDU6","Burkholderia sp. BDU6"
"Escherichia coli","Escherichia coli 9"
"Escherichia coli","Escherichia coli U15A"
"Pragia fontium","Pragia fontium NCTC12284"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens YP6"
"Bradyrhizobium sp. KBS0725","Bradyrhizobium sp. KBS0725"
"Burkholderia pseudomallei","Burkholderia pseudomallei vgh16W"
"Capnocytophaga sp. H4358","Capnocytophaga sp. H4358"
"Lachnospiraceae bacterium KGMB03038","Lachnospiraceae bacterium KGMB03038"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis SEJ"
"Weissella cibaria","Weissella cibaria SRCM103448"
"Pantoea dispersa","Pantoea dispersa DSM 32899"
"Pelosinus fermentans","Pelosinus fermentans JBW45"
"Chloroflexus aurantiacus","Chloroflexus aurantiacus Y-400-fl"
"Pasteurella multocida","Pasteurella multocida DP1"
"Pontivivens sp. MT2928","Pontivivens sp. MT2928"
"Enterococcus faecium","Enterococcus faecium VRE1"
"Alteromonas macleodii","Alteromonas macleodii str. Balearic Sea AD45"
"Rhodococcus rhodochrous","Rhodococcus rhodochrous BX2"
"Salmonella enterica","Salmonella enterica FDAARGOS_711"
"Klebsiella pneumoniae","Klebsiella pneumoniae E17KP0079"
"Brucella canis","Brucella canis ATCC 23365"
"Lactobacillus helveticus","Lactobacillus helveticus R0052"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum SRCM103473"
"Neisseria animaloris","Neisseria animaloris NCTC12227"
"Streptacidiphilus bronchialis","Streptacidiphilus bronchialis DSM 106435"
"Pseudomonas sp. TCU-HL1","Pseudomonas sp. TCU-HL1"
"Fusobacterium mortiferum","Fusobacterium mortiferum ATCC 9817"
"Klebsiella oxytoca","Klebsiella oxytoca AR380"
"Streptococcus pneumoniae","Streptococcus pneumoniae 335"
"Staphylococcus pseudintermedius","Staphylococcus pseudintermedius 157588"
"Hyphomonas neptunium","Hyphomonas neptunium ATCC 15444"
"Agrobacterium rhizogenes","Agrobacterium rhizogenes K599"
"Klebsiella pneumoniae","Klebsiella pneumoniae AR438"
"Helicobacter pylori","Helicobacter pylori NCTC12823"
"Escherichia coli","Escherichia coli AMSHJX01"
"Brucella sp. 141012304","Brucella sp. 141012304"
"Limosilactobacillus reuteri","Limosilactobacillus reuteri subsp. reuteri DSM 20016"
"Leptospira alstonii","Leptospira alstonii GWTS #1"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum TMW 1.277"
"Streptococcus agalactiae","Streptococcus agalactiae ILRI005"
"Mesorhizobium sp. WSM1497","Mesorhizobium sp. WSM1497"
"Acinetobacter baumannii","Acinetobacter baumannii AbCAN2"
"Mesorhizobium jarvisii","Mesorhizobium jarvisii ATCC 700743"
"Staphylococcus aureus","Staphylococcus aureus CC5"
"Flavobacterium columnare","Flavobacterium columnare Pf1"
"Streptomyces sp. AgN23","Streptomyces sp. AgN23"
"Rhodococcus sp. 008","Rhodococcus sp. 008"
"Arthrobacter sp. UKPF54-2","Arthrobacter sp. UKPF54-2"
"Rhizobium sp. 007","Rhizobium sp. 007"
"Leptolyngbya sp. O-77","Leptolyngbya sp. O-77"
"Halorubrum sp. BOL3-1","Halorubrum sp. BOL3-1"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens MBE1283"
"Corynebacterium phocae","Corynebacterium phocae M408/89/1"
"Bacillus subtilis","Bacillus subtilis TO-A"
"Morganella morganii","Morganella morganii GDMM86"
"Desulfitobacterium metallireducens","Desulfitobacterium metallireducens DSM 15288 853-15A"
"Acinetobacter sp. C16S1","Acinetobacter sp. C16S1"
"Enterococcus faecium","Enterococcus faecium BIOPOP-3 ALE"
"Thalassolituus oleivorans","Thalassolituus oleivorans R6-15"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa LES400"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa BA7823"
"Komagataeibacter xylinus","Komagataeibacter xylinus CGMCC 17276"
"Saccharolobus solfataricus","Saccharolobus solfataricus POZ149"
"Bacillus velezensis","Bacillus velezensis ZeaDK315Endobac16"
"Providencia alcalifaciens","Providencia alcalifaciens NCTC10286"
"Mesoplasma florum","Mesoplasma florum PPA1"
"Waddlia chondrophila","Waddlia chondrophila WSU 86-1044"
"Ralstonia pickettii","Ralstonia pickettii K-288"
"Streptomyces viridosporus","Streptomyces viridosporus T7A ATCC 39115"
"Priestia megaterium","Priestia megaterium SR7"
"Elizabethkingia anophelis","Elizabethkingia anophelis FDAARGOS_134"
"Polaribacter sp. SA4-10","Polaribacter sp. SA4-10"
"Brucella vulpis","Brucella vulpis F60"
"Escherichia coli","Escherichia coli RIVM_C030300"
"Shewanella baltica","Shewanella baltica OS185"
"Clostridium autoethanogenum","Clostridium autoethanogenum DSM 10061"
"Coxiella burnetii","Coxiella burnetii 2014-PE-15890"
"Salmonella enterica","Salmonella enterica FORC_051"
"Akkermansia muciniphila","Akkermansia muciniphila EB-AMDK-24"
"Lactococcus piscium","Lactococcus piscium TMW 2.1615"
"Escherichia coli","Escherichia coli C43(DE3)"
"Bordetella pertussis","Bordetella pertussis J448"
"Bacillus subtilis","Bacillus subtilis subsp. subtilis str. AG1839"
"Fusobacterium canifelinum","Fusobacterium canifelinum FDAARGOS_999"
"Shigella boydii","Shigella boydii 600080"
"Xanthomonas citri","Xanthomonas citri pv. citri TX160197"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa GIMC5001:PAT-23"
"Neisseria meningitidis","Neisseria meningitidis M25070"
"Clostridium baratii","Clostridium baratii str. Sullivan"
"Treponema pallidum","Treponema pallidum subsp. pallidum PT_SIF1278"
"Sulfolobus sp. S-194","Sulfolobus sp. S-194"
"Pseudomonas putida","Pseudomonas putida WP4-W18-CRE-03"
"Rathayibacter sp. VKM Ac-2804","Rathayibacter sp. VKM Ac-2804"
"Bacillus licheniformis","Bacillus licheniformis ATCC 9789"
"Sulfurospirillum barnesii","Sulfurospirillum barnesii SES-3"
"Escherichia coli","Escherichia coli XDL"
"Chlorobium chlorochromatii","Chlorobium chlorochromatii CaD3"
"Enterobacter cloacae","Enterobacter cloacae Effluent_4"
"Mycoplasma californicum","Mycoplasma californicum HAZ160_1erythromycin"
"Pseudomonas stutzeri","Pseudomonas stutzeri 1W1-1A"
"Yersinia pestis","Yersinia pestis str. Pestoides B"
"Ketogulonicigenium vulgare","Ketogulonicigenium vulgare SKV"
"Klebsiella pneumoniae","Klebsiella pneumoniae D17KP0018"
"Aliarcobacter butzleri","Arcobacter butzleri RM4018"
"Serratia marcescens","Serratia marcescens FDAARGOS_65"
"Serratia marcescens","Serratia marcescens 12/2010"
"Klebsiella variicola","Klebsiella variicola DX120E"
"Polaribacter sp. KT25b","Polaribacter sp. KT25b"
"Buchnera aphidicola","Buchnera aphidicola str. USDA (Myzus persicae)"
"Aeromonas caviae","Aeromonas caviae WP8-S18-CRE-01"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis VD57"
"Pediococcus acidilactici","Pediococcus acidilactici PB22"
"Shewanella sp. W3-18-1","Shewanella sp. W3-18-1"
"Pseudomonas prosekii","Pseudomonas prosekii LMG 26867"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum SRCM100438"
"Histophilus somni","Histophilus somni KLM-ASF-011"
"Morganella morganii","Morganella morganii subsp. morganii 171229813"
"Dyella sp. M7H15-1","Dyella sp. M7H15-1"
"Akkermansia muciniphila","Akkermansia muciniphila KGMB01988"
"Cronobacter sakazakii","Cronobacter sakazakii 5563_17"
"Rhizobium favelukesii","Rhizobium favelukesii LPU83"
"Streptococcus pneumoniae","Streptococcus pneumoniae AP200"
"Treponema pallidum","Treponema pallidum subsp. pallidum PT_SIF1280"
"Mannheimia haemolytica","Mannheimia haemolytica 1319"
"Clostridium novyi","Clostridium novyi NT"
"Aeromonas media","Aeromonas media Colony414"
"Tautonia plasticadhaerens","Tautonia plasticadhaerens ElP"
"Erysipelothrix rhusiopathiae","Erysipelothrix rhusiopathiae ML101"
"Vibrio campbellii","Vibrio campbellii DS40M4"
"Vibrio crassostreae","Vibrio crassostreae 9CS106"
"Labrenzia sp. THAF35","Labrenzia sp. THAF35"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20090135"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis PA09"
"Pseudomonas putida","Pseudomonas putida KT2440"
"Glaesserella parasuis","Glaesserella parasuis vHPS7"
"Pseudomonas putida","Pseudomonas putida GIMC5401:PPKH-115"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis variant bovis SP38"
"Escherichia coli","Escherichia coli O145:NM FWSEC0002"
"Belliella baltica","Belliella baltica DSM 15883"
"Ureaplasma parvum","Ureaplasma parvum hebnu3h04"
"Burkholderia sp. KJ006","Burkholderia sp. KJ006"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC12050"
"Streptomyces scabiei","Streptomyces scabiei 87.22"
"Candidatus Cytomitobacter indipagum","Candidatus Cytomitobacter indipagum"
"Bacillus velezensis","Bacillus velezensis AP183"
"Phaeobacter inhibens","Phaeobacter inhibens P30"
"Bacillus cereus","Bacillus cereus G9842"
"Enterobacter sp. 638","Enterobacter sp. 638"
"Bartonella quintana","Bartonella quintana str. Toulouse"
"Escherichia coli","Escherichia coli NEB10-beta"
"Shigella flexneri","Shigella flexneri FDAARGOS_692"
"Streptomyces clavuligerus","Streptomyces clavuligerus F1D25"
"Brachyspira hyodysenteriae","Brachyspira hyodysenteriae BHZ526"
"Anaerolinea thermophila","Anaerolinea thermophila UNI-1"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia PEG-42"
"Levilactobacillus brevis","Levilactobacillus brevis SA-C12"
"Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis MMS-RIV-46"
"Staphylococcus aureus","Staphylococcus aureus 54"
"Xanthomonas translucens","Xanthomonas translucens pv. undulosa Xtu 4699"
"Bradyrhizobium diazoefficiens","Bradyrhizobium diazoefficiens 172S4"
"Burkholderia pseudomallei","Burkholderia pseudomallei MSHR346"
"Bacillus cytotoxicus","Bacillus cytotoxicus CH_1"
"Bacillus cereus","Bacillus cereus ATCC 14579"
"Enterobacter cloacae complex sp. FDA-CDC-AR_0132","Enterobacter cloacae complex sp. FDA-CDC-AR_0132"
"Geobacillus sp. 12AMOR1","Geobacillus sp. 12AMOR1"
"Serratia marcescens","Serratia marcescens AR_0123"
"Enterobacter sp. Crenshaw","Enterobacter sp. Crenshaw"
"Escherichia coli","Escherichia coli NCYU-29-69"
"Photorhabdus luminescens","Photorhabdus luminescens DSPV002N"
"Pseudomonas coronafaciens","Pseudomonas coronafaciens pv. coronafaciens B19001"
"Melissococcus plutonius","Melissococcus plutonius DAT606"
"Klebsiella quasipneumoniae","Klebsiella quasipneumoniae WP3-S18-ESBL-03"
"Staphylococcus aureus","Staphylococcus aureus Smith"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae KC-Pl-HB1"
"Anaerotignum propionicum","Anaerotignum propionicum DSM 1682 X2"
"Weizmannia coagulans","Weizmannia coagulans CGD018"
"Klebsiella pneumoniae","Klebsiella pneumoniae B12(AN)"
"Salmonella bongori","Salmonella bongori CFSAN000510"
"Rathayibacter sp. VKM Ac-2759","Rathayibacter sp. VKM Ac-2759"
"Escherichia coli","Escherichia coli 14EC020"
"Escherichia coli","Escherichia coli JJ1897"
"Streptococcus pneumoniae","Streptococcus pneumoniae HU-OH"
"Staphylococcus aureus","Staphylococcus aureus NCTC8726"
"Neptunomonas japonica","Neptunomonas japonica JAMM 1380"
"Rhodopseudomonas palustris","Rhodopseudomonas palustris BisB5"
"Burkholderia pseudomallei","Burkholderia pseudomallei NCTC 13178"
"Shigella sonnei","Shigella sonnei AUSMDU00010534"
"Neisseria meningitidis","Neisseria meningitidis 13-600"
"Pseudomonas psychrotolerans","Pseudomonas psychrotolerans PRS08-11306"
"Agrobacterium tumefaciens","Agrobacterium tumefaciens CFBP6626"
"Sphingomonas sp. YZ-8","Sphingomonas sp. YZ-8"
"Agromyces flavus","Agromyces flavus CPCC 202695"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa RP73"
"Corynebacterium liangguodongii","Corynebacterium liangguodongii 2184"
"Lactococcus raffinolactis","Lactococcus raffinolactis Lr_19_4S"
"Pimelobacter simplex","Pimelobacter simplex VKM Ac-2033D"
"Enterococcus faecalis","Enterococcus faecalis TK-P4B"
"Megamonas funiformis","Megamonas funiformis JCM 14723"
"Bacillus halotolerans","Bacillus halotolerans XH-1"
"Klebsiella pneumoniae","Klebsiella pneumoniae AR_0097"
"Klebsiella pneumoniae","Klebsiella pneumoniae L201"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis variant microti 12"
"Gordonia terrae","Gordonia terrae RL-JC02"
"Bacillus subtilis","Bacillus subtilis MB9_B1"
"Acinetobacter baumannii","Acinetobacter baumannii ATCC 17978"
"Kingella kingae","Kingella kingae ATCC 23331"
"Streptococcus suis","Streptococcus suis SC070731"
"Bacillus anthracis","Bacillus anthracis SK-102"
"Candidatus Saccharibacteria bacterium oral taxon 488","Candidatus Saccharibacteria bacterium oral taxon 488 CM009"
"Citrobacter sp. CRE-46","Citrobacter sp. CRE-46 AR_0156"
"Streptococcus pyogenes","Streptococcus pyogenes STAB902"
"Shewanella algae","Shewanella algae 150735"
"Thiomicrorhabdus sediminis","Thiomicrorhabdus sediminis G1"
"Hymenobacter jejuensis","Hymenobacter jejuensis 17J68-5"
"Bacillus altitudinis","Bacillus altitudinis CHB19"
"Proteus mirabilis","Proteus mirabilis 1701092"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS11027"
"Proteus vulgaris","Proteus vulgaris CYPV1"
"Zoogloeaceae bacteirum Par-f-2","Zoogloeaceae bacteirum Par-f-2"
"Streptococcus troglodytae","Streptococcus troglodytae TKU 31"
"Pseudomonas yamanorum","Pseudomonas yamanorum GZD14026"
"Escherichia coli","Escherichia coli YPE3"
"Staphylococcus capitis","Staphylococcus capitis FDAARGOS_753"
"Serratia marcescens","Serratia marcescens U36365"
"Citrobacter freundii","Citrobacter freundii Upstream_1"
"Bordetella holmesii","Bordetella holmesii H807"
"Mycoplasma hyorhinis","Mycoplasma hyorhinis IMT49388"
"Streptococcus agalactiae","Streptococcus agalactiae SA81"
"Edwardsiella piscicida","Edwardsiella piscicida C07-087"
"Pseudomonas chlororaphis","Pseudomonas chlororaphis NCTC7357"
"Cupriavidus malaysiensis","Cupriavidus malaysiensis USMAA1020"
"Acinetobacter baumannii","Acinetobacter baumannii VB723"
"Vibrio owensii","Vibrio owensii XSBZ03"
"Staphylococcus aureus","Staphylococcus aureus M160"
"Enterococcus faecium","Enterococcus faecium SMVRE20"
"Enterobacter asburiae","Enterobacter asburiae L1"
"Escherichia coli","Escherichia coli SF-468"
"Acinetobacter johnsonii","Acinetobacter johnsonii XBB1"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa NCTC11445"
"Escherichia coli","Escherichia coli C27A"
"Frateuria aurantia","Frateuria aurantia DSM 6220"
"Xanthomonas oryzae","Xanthomonas oryzae BAI23"
"Methanosarcina sp. WH1","Methanosarcina sp. WH1"
"Curtobacterium sp. SGAir0471","Curtobacterium sp. SGAir0471"
"Streptococcus agalactiae","Streptococcus agalactiae SG-M6"
"Myxococcus xanthus","Myxococcus xanthus MC3.3.5c16"
"Sulfitobacter pseudonitzschiae","Sulfitobacter pseudonitzschiae SM26-46"
"Streptomyces sp. CRPJ-33","Streptomyces sp. CRPJ-33"
"Mycoplasma capricolum","Mycoplasma capricolum subsp. capripneumoniae ILRI181"
"Pasteurella multocida","Pasteurella multocida FDAARGOS_385"
"Escherichia coli","Escherichia coli T28R"
"Ketobacter alkanivorans","Ketobacter alkanivorans GI5"
"Bacillus subtilis","Bacillus subtilis SRCM102754"
"Oblitimonas alkaliphila","Oblitimonas alkaliphila B4199"
"Methanococcus maripaludis","Methanococcus maripaludis DSM 2067"
"Capnocytophaga canimorsus","Capnocytophaga canimorsus Rmd13-Crie"
"Streptomyces lividans","Streptomyces lividans TK24"
"Staphylococcus aureus","Staphylococcus aureus GD1706"
"Candidatus Mancarchaeum acidiphilum","Candidatus Mancarchaeum acidiphilum Mia14"
"Bifidobacterium breve","Bifidobacterium breve NCFB 2258"
"Mannheimia haemolytica","Mannheimia haemolytica 1383"
"Halobacillus mangrovi","Halobacillus mangrovi KTB 131"
"Burkholderia glumae","Burkholderia glumae LMG 2196 = ATCC 33617"
"Citrobacter sp. FDAARGOS_156","Citrobacter sp. FDAARGOS_156"
"Zobellia galactanivorans","Zobellia galactanivorans DsijT"
"Salmonella enterica","Salmonella enterica subsp. enterica Serovar Heidelberg str. CFSAN002069"
"Limosilactobacillus reuteri","Limosilactobacillus reuteri AN417"
"Candidatus Phytoplasma australiense","Strawberry lethal yellows phytoplasma (CPA) str. NZSb11"
"Anabaena sp. WA102","Anabaena sp. wa102"
"Streptomyces tsukubensis","Streptomyces tsukubensis NRRL18488"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Anatum str. ATCC BAA-1592"
"Vibrio sp. B1ASS3","Vibrio sp. B1ASS3"
"Coxiella burnetii","Coxiella burnetii 14160-001"
"Acetomicrobium mobile","Acetomicrobium mobile DSM 13181"
"Helicobacter pylori","Helicobacter pylori P12"
"Klebsiella pneumoniae","Klebsiella pneumoniae B17KP0069"
"Streptomyces sp. RLB3-17","Streptomyces sp. RLB3-17"
"Staphylococcus lugdunensis","Staphylococcus lugdunensis VISLISI_25"
"Bordetella holmesii","Bordetella holmesii H863"
"Phyllobacterium sp. 628","Phyllobacterium sp. 628"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis MB14"
"Avibacterium paragallinarum","Avibacterium paragallinarum ADL-AP16"
"Campylobacter jejuni","Campylobacter jejuni RM1221"
"Amycolatopsis sp. YIM 10","Amycolatopsis sp. YIM 10"
"Labilithrix luteola","Labilithrix luteola DSM 27648"
"Ralstonia mannitolilytica","Ralstonia mannitolilytica SN83A39"
"Enterococcus casseliflavus","Enterococcus casseliflavus EC291"
"Klebsiella sp. STW0522-44","Klebsiella sp. STW0522-44"
"Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis MMS-VI-25"
"Bradyrhizobium sp. CCBAU 53421","Bradyrhizobium sp. CCBAU 53421"
"Escherichia coli","Escherichia coli PF9285"
"Paraburkholderia ginsengisoli","Paraburkholderia ginsengisoli FDAARGOS_1049"
"Hahella chejuensis","Hahella chejuensis KCTC 2396"
"Lacticaseibacillus casei","Lactobacillus casei str. Zhang"
"Bordetella pertussis","Bordetella pertussis VA-145"
"Serratia marcescens","Serratia marcescens B3R3"
"Proteus mirabilis","Proteus mirabilis YPM35"
"Prochlorococcus marinus","Prochlorococcus marinus str. MIT 9215"
"Bacillus sp. SDLI1","Bacillus sp. SDLI1"
"Klebsiella pneumoniae","Klebsiella pneumoniae F17KP0054"
"Pseudomonas asplenii","Pseudomonas asplenii ATCC 23835"
"Bordetella pertussis","Bordetella pertussis B3913"
"Staphylococcus aureus","Staphylococcus aureus NCTC13142"
"Fimbriimonas ginsengisoli","Fimbriimonas ginsengisoli Gsoil 348"
"Candidatus Kinetoplastibacterium galatii","Candidatus Kinetoplastibacterium galatii TCC219"
"Mannheimia haemolytica","Mannheimia haemolytica 1287"
"Paracoccus pantotrophus","Paracoccus pantotrophus ACCC10489"
"Mycobacterium avium","Mycobacterium avium subsp. hominissuis MAH11"
"Clostridium saccharobutylicum","Clostridium saccharobutylicum NCP 200"
"Chlamydia trachomatis","Chlamydia trachomatis RC-L2(s)/46"
"Tomitella sp. HY188","Tomitella sp. HY188"
"Streptococcus viridans","Streptococcus viridans NCTC3166"
"Vibrio cholerae","Vibrio cholerae M2140"
"Arthrobacter alpinus","Arthrobacter alpinus R3.8"
"Schaalia radingae","Schaalia radingae DSM 9169"
"Treponema pallidum","Treponema pallidum subsp. pertenue str. SamoaD"
"Neisseriaceae bacterium 26B","Neisseriaceae bacterium 26B"
"Legionella sp. MW5194","Legionella sp. MW5194"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa AR_0111"
"Latilactobacillus graminis","Latilactobacillus graminis LG542"
"Francisella tularensis","Francisella tularensis subsp. holarctica B-8364"
"Staphylococcus warneri","Staphylococcus warneri WB224"
"Brucella abortus","Brucella abortus A13334"
"Klebsiella pneumoniae","Klebsiella pneumoniae AR_0142"
"Staphylococcus aureus","Staphylococcus aureus FDA209P"
"Neisseria gonorrhoeae","Neisseria gonorrhoeae NJ189125"
