from,to
"Staphylococcus","Staphylococcus sp. MI 10-1553"
"Bradyrhizobium","Bradyrhizobium sp. SK17"
"Acinetobacter","Acinetobacter towneri"
"Glaciecola","Glaciecola sp. 4H-3-7+YE-5"
"Sphingobacteriaceae","Olivibacter"
"Yersinia","Yersinia canariae"
"Lentibacillus","Lentibacillus sp. CBA3610"
"Halocella","Halocella sp. SP3-1"
"Gardnerella","Gardnerella vaginalis"
"Herbinix","Herbinix luporum"
"Bacillaceae","Halobacillus"
"Francisella","Francisella tularensis"
"Lachnospiraceae","Lachnospiraceae bacterium oral taxon 500"
"Thermogemmatispora","Thermogemmatispora argillosa"
"Sulfitobacter","Sulfitobacter pontiacus"
"Pseudomonas","Pseudomonas sp. ADAK2"
"Cyanobacteria","Gloeobacteria"
"Pseudoalteromonas","Pseudoalteromonas sp. DL-6"
"Synechocystis","Synechocystis sp. CACIAM 05"
"Alphaproteobacteria","Pelagibacterales"
"Reinekea","Reinekea forsetii"
"Swingsia","Swingsia samuiensis"
"Enterococcus","Enterococcus sp. CR-Ec1"
"Aliarcobacter","Aliarcobacter cryaerophilus"
"Thermoanaerobacter","Thermoanaerobacter italicus"
"Xanthomonas","Xanthomonas sp. LMG 31886"
"Oceanospirillaceae","Amphritea"
"Campylobacteraceae","Poseidonibacter"
"Faecalibacillus","Faecalibacillus intestinalis"
"Zobellella","Zobellella denitrificans"
"Rhodobacteraceae","Cereibacter"
"Arthrobacter","Arthrobacter sp. Hiyo8"
"Microcoleaceae","Oxynema"
"Desulfurispirillum","Desulfurispirillum indicum"
"Salinispora","Salinispora arenicola"
"Thiomonas","Thiomonas arsenitoxydans"
"Bosea","Bosea sp. PAMC 26642"
"Staphylococcus","Staphylococcus arlettae"
"Halobacteriales","Halobacteriaceae"
"Campylobacteraceae","Campylobacter"
"Nocardiaceae","Nocardia"
"Polymorphum","Polymorphum gilvum"
"Streptomyces","Streptomyces sp. XC 2026"
"Lysobacter","Lysobacter lycopersici"
"Rhodospirillales","Acetobacteraceae"
"Leptotrichia","Leptotrichia shahii"
"Shewanella","Shewanella livingstonensis"
"Kiritimatiellaeota","Kiritimatiellae"
"Streptomyces","Streptomyces griseofuscus"
"Tissierellales","Gottschalkiaceae"
"Flavisolibacter","Flavisolibacter ginsenosidimutans"
"Oscillospiraceae","[Clostridium] cellulosi"
"Moraxella","Moraxella osloensis"
"Nocardioides","Nocardioides aromaticivorans"
"Alcanivorax","Alcanivorax sp. N3-2A"
"Geobacter","Geobacter anodireducens"
"Nitrospiraceae","Nitrospira"
"Breoghaniaceae","Breoghania"
"Desulfurobacterium","Desulfurobacterium thermolithotrophum"
"Dichelobacter","Dichelobacter nodosus"
"Sphingobacterium","Sphingobacterium sp. PM2-P1-29"
"Streptomonospora","Streptomonospora sp. M2"
"Lactococcus","Lactococcus sp. LG1267"
"Arthrobacter","Arthrobacter sp. 24S4-2"
"Thalassobius","Thalassobius gelatinovorus"
"Streptosporangiales","Thermomonosporaceae"
"Pseudoalteromonas","Pseudoalteromonas translucida"
"Bradyrhizobium","Bradyrhizobium sp. ORS 285"
"Thalassospira","Thalassospira sp. B30-1"
"Microbacteriaceae","Frigoribacterium"
"Leptotrichia","Leptotrichia wadei"
"Burkholderiaceae","Chitinimonas"
"Synechococcus","Synechococcus sp. BIOS-E4-1"
"Polynucleobacter","Polynucleobacter sp. LimPoW16"
"Sphingomonas","Sphingomonas sp. HDW15B"
"Micromonospora","Micromonospora echinaurantiaca"
"Pseudanabaenaceae","Pseudanabaena"
"Proteus","Proteus sp. CD3"
"Myxococcaceae","Pyxidicoccus"
"Deinococcus","Deinococcus radiodurans"
"Lentzea","Lentzea guizhouensis"
"Candidatus Saccharibacteria","Candidatus Saccharimonas"
"Salinibacterium","Salinibacterium hongtaonis"
"Fulvivirgaceae","Fulvivirga"
"Klebsiella","Klebsiella sp. STW0522-44"
"Neisseriaceae","Simonsiella"
"Flaviflexus","Flaviflexus salsibiostraticola"
"Archaea","Candidatus Thermoplasmatota"
"Enterobacter","Enterobacter sp. RHBSTW-00975"
"Gammaproteobacteria","Bathymodiolus septemdierum thioautotrophic gill symbiont"
"Pseudomonas","Pseudomonas viridiflava"
"Hydrogenophaga","Hydrogenophaga sp. BA0156"
"Micromonospora","Micromonospora coxensis"
"Corynebacterium","Corynebacterium aurimucosum"
"Nocardioides","Nocardioides seonyuensis"
"Bacillaceae","Metabacillus"
"Hymenobacter","Hymenobacter sedentarius"
"Streptomyces","Streptomyces puniciscabiei"
"Staphylococcaceae","Jeotgalicoccus"
"Desulfosarcina","Desulfosarcina ovata"
"Solitalea","Solitalea canadensis"
"Oxalobacteraceae","Janthinobacterium"
"Paludisphaera","Paludisphaera borealis"
"Blastomonas","Blastomonas fulva"
"Leptospirillum","Leptospirillum ferrooxidans"
"Proteus","Proteus columbae"
"Enterobacteriaceae","secondary endosymbiont of Ctenarytaina eucalypti"
"Peptoniphilus","Peptoniphilus ivorii"
"Lysinibacillus","Lysinibacillus sp. FJAT-51161"
"Shewanella","Shewanella psychrophila"
"Halobacteriaceae","Halobacterium"
"Desulfobacteraceae","Desulfobacterium"
"Deinococcus","Deinococcus gobiensis"
"Sterolibacteriaceae","Sterolibacterium"
"Acinetobacter","Acinetobacter oleivorans"
"Desulfuromonadales","Syntrophotaleaceae"
"Leptospiraceae","Leptospira"
"Ketogulonicigenium","Ketogulonicigenium vulgare"
"Sphingobium","Sphingobium sp. RAC03"
"Streptomyces","Streptomyces sp. QMT-12"
"Ureaplasma","Ureaplasma diversum"
"Sandaracinobacter","Sandaracinobacter sp. M6"
"Vibrio","Vibrio sp. 2521-89"
"Gammaproteobacteria","Candidatus Ruthia"
"Sulfolobaceae","Acidianus"
"Barnesiellaceae","Coprobacter"
"Campylobacter","Campylobacter sp. CFSAN093246"
"Prosthecochloris","Prosthecochloris sp. GSB1"
"Thiobacillaceae","Thiobacillus"
"Francisella","Francisella marina"
"Paenibacillus","Paenibacillus graminis"
"Mycolicibacter","Mycolicibacter terrae"
"Rickettsia","Rickettsia philipii"
"Sporosarcina","Sporosarcina sp. Te-1"
"Nocardioides","Nocardioides sp. zg-579"
"Synechococcus","Synechococcus sp. CC9605"
"Alcaligenaceae","Kerstersia"
"Pseudoalteromonas","Pseudoalteromonas shioyasakiensis"
"Ralstonia","Ralstonia solanacearum"
"Salarchaeum","Salarchaeum sp. JOR-1"
"Methanosarcinaceae","Methanohalobium"
"Rhizobium","Rhizobium sp. WL3"
"Brucella","Brucella sp. 141012304"
"Jeongeupia","Jeongeupia sp. USM3"
"Nitrosopumilus","Nitrosopumilus adriaticus"
"Actinomadura","Actinomadura sp. NAK00032"
"Achromobacter","Achromobacter sp. AONIH1"
"Mycobacterium","Mycobacterium sp. QIA-37"
"Burkholderia","Burkholderia ubonensis"
"Synechococcales","Prochlorotrichaceae"
"Acidaminococcaceae","Phascolarctobacterium"
"Aerococcus","Aerococcus viridans"
"Celeribacter","Celeribacter manganoxidans"
"Propionibacteriaceae","Acidipropionibacterium"
"Myxococcus","Myxococcus stipitatus"
"Thauera","Thauera humireducens"
"Devosia","Devosia sp. I507"
"Parasedimentitalea","Parasedimentitalea marina"
"Mycolicibacterium","Mycolicibacterium chubuense"
"Ureaplasma","Ureaplasma urealyticum"
"Spirochaetales","Spirochaetaceae"
"Candidatus Korarchaeota","Candidatus Korarchaeum"
"Flavobacteriaceae","Flavobacteriaceae bacterium F202Z8"
"Staphylococcus","Staphylococcus sp. T93"
"Rhodobiaceae","Rhodobiaceae bacterium"
"Bacteriovoracales","Bacteriovoracaceae"
"Salmonella","Salmonella sp. S13"
"Chryseobacterium","Chryseobacterium indologenes"
"Sphingomonadaceae","Sphingomonas"
"Micromonospora","Micromonospora carbonacea"
"Pasteurellaceae","Pasteurellaceae bacterium RH1A"
"Bacillus","Bacillus sp. JAS24-2"
"Dysgonomonas","Dysgonomonas sp. HDW5B"
"Pseudomonas","Pseudomonas sp. Y39-6"
"Candidatus Cytomitobacter","Candidatus Cytomitobacter indipagum"
"Deferribacter","Deferribacter desulfuricans"
"Candidatus Lokiarchaeota","Candidatus Prometheoarchaeum"
"Acetobacteraceae","Stella"
"Promicromonosporaceae","Cellulosimicrobium"
"Spiroplasma","Spiroplasma eriocheiris"
"Bartonella","Bartonella ancashensis"
"Rothia","Rothia kristinae"
"Paenibacillus","Paenibacillus sp. RUD330"
"Acholeplasmataceae","Acholeplasma"
"Rathayibacter","Rathayibacter toxicus"
"Haloterrigena","Haloterrigena jeotgali"
"Flavobacteriaceae","Flavobacteriaceae bacterium"
"Oculatellaceae","Thermoleptolyngbya"
"Peptococcaceae","Desulfallas"
"Pseudomonas","Pseudomonas sp. SK"
"Pseudomonas","Pseudomonas sp. UW4"
"Dermacoccaceae","Yimella"
"Streptomyces","Streptomyces sp. RLB3-6"
"Geobacillus","Geobacillus sp. 44B"
"Chroococcidiopsidaceae","Chroococcidiopsis"
"Permianibacter","Permianibacter aggregans"
"Chryseobacterium","Chryseobacterium sp. 3008163"
"Budviciaceae","Pragia"
"Sulfurospirillum","Sulfurospirillum multivorans"
"Oceanospirillaceae","Oceanospirillaceae bacterium xL5"
"Palaeococcus","Palaeococcus pacificus"
"Clostridia","Clostridia bacterium 12CBH8"
"Pseudomonas","Pseudomonas sp. ADAK22"
"Acidilobaceae","Acidilobus"
"Verrucomicrobiales","Verrucomicrobiales bacterium T37"
"Pseudomonas","Pseudomonas sp. SWI36"
"Citricoccus","Citricoccus sp. SGAir0453"
"Chryseobacterium","Chryseobacterium sp. 6424"
"Flavobacteriaceae","Kordia"
"Myxococcales","Anaeromyxobacteraceae"
"Paraburkholderia","Paraburkholderia sp. PGU16"
"Eubacteriales","Syntrophomonadaceae"
"Puniceicoccaceae","Candidatus Moanabacter"
"Rathayibacter","Rathayibacter sp. VKM Ac-2762"
"Petrimonas","Petrimonas mucosa"
"Mycoplasmopsis","Mycoplasma glycophilum"
"Streptomyces","Streptomyces aureoverticillatus"
"Methanosarcina","Methanosarcina thermophila"
"Staphylococcus","Staphylococcus kloosii"
"Cellulomonas","Cellulomonas sp. PSBB021"
"Neisseriaceae","Conchiformibius"
"Micrococcales","Jonesiaceae"
"Usitatibacter","Usitatibacter rugosus"
"Candidatus Symbiobacter","Candidatus Symbiobacter mobilis"
"Helicobacteraceae","Wolinella"
"Actinomycetia","Glycomycetales"
"Phycisphaerae","Sedimentisphaerales"
"Tenericutes","Tenericutes bacterium MO-XQ"
"Alcaligenes","Alcaligenes faecalis"
"Mycolicibacterium","Mycolicibacterium aichiense"
"Brucella","Brucella intermedia"
"Prevotella","Prevotella denticola"
"Microbulbifer","Microbulbifer sp. GL-2"
"Pseudoalteromonas","Pseudoalteromonas tetraodonis"
"Desulfotomaculum","Desulfotomaculum ruminis"
"Vibrio","Vibrio nigripulchritudo"
"Raphidiopsis","Raphidiopsis curvata"
"Streptococcus","Streptococcus merionis"
"Burkholderiaceae","Ephemeroptericola"
"Zobellia","Zobellia galactanivorans"
"Sphingobacteriaceae","Sphingobacterium"
"Flavobacterium","Flavobacterium commune"
"Pseudomonas","Pseudomonas balearica"
"Nautiliaceae","Cetia"
"Stenotrophomonas","Stenotrophomonas sp. 364"
"Hymenobacter","Hymenobacter sp. PAMC 26628"
"Streptococcus","Streptococcus pneumoniae"
"Mycoplasma","Mycoplasma cloacale"
"Caulobacter","Caulobacter flavus"
"Pseudomonas","Pseudomonas sp. BJP69"
"Gammaproteobacteria","Candidatus Nardonella"
"Pseudomonas","Pseudomonas sp. 14181154"
"Thermosynechococcus","Thermosynechococcus sp. TA-1"
"Mesotoga","Mesotoga infera"
"Synechococcus","Synechococcus sp. UTEX 2973"
"Acetobacteraceae","Asaia"
"Roseateles","Roseateles depolymerans"
"Halieaceae","Kineobactrum"
"Ottowia","Ottowia sp. 27C"
"Pseudomonas","Pseudomonas asiatica"
"Longicatena","Longicatena caecimuris"
"Jeongeupia","Jeongeupia sp. HS-3"
"Sulfurospirillum","Sulfurospirillum halorespirans"
"Anabaena","Anabaena sp. YBS01"
"Bacillaceae","Cytobacillus"
"Diaphorobacter","Diaphorobacter sp. HDW4A"
"Leifsonia","Leifsonia sp. PS1209"
"Cytophagales","Marivirgaceae"
"Pontibacter","Pontibacter korlensis"
"Variovorax","Variovorax sp. PAMC 28711"
"Beijerinckia","Beijerinckia indica"
"Sphingobacteriia","Sphingobacteriales"
"Cycloclasticus","Cycloclasticus sp. P1"
"Lysinibacillus","Lysinibacillus sp. YS11"
"Bacillus","Bacillus vini"
"Pirellulaceae","Bremerella"
"Tardiphaga","Tardiphaga robiniae"
"Glycomycetales","Glycomycetaceae"
"Anaerocolumna","Anaerocolumna cellulosilytica"
"Azospirillaceae","Niveispirillum"
"Cronobacter","Cronobacter dublinensis"
"Geminocystaceae","Cyanobacterium"
"Marinifilaceae","Labilibaculum"
"Weeksellaceae","Riemerella"
"Luteibacter","Luteibacter pinisoli"
"Chromatiaceae","Thiocystis"
"Chitinimonas","Chitinimonas koreensis"
"Brevundimonas","Brevundimonas sp. MF30-B"
"Oscillospiraceae","Faecalibacterium"
"Aquabacter","Aquabacter sp. L1I39"
"Achromobacter","Achromobacter sp. B7"
"Spirosoma","Spirosoma endbachense"
"Microbulbifer","Microbulbifer hydrolyticus"
"Burkholderia","Burkholderia anthina"
"Hyphomicrobiales","Parvibaculaceae"
"Ligilactobacillus","Ligilactobacillus acidipiscis"
"Bacillus","Bacillus sp. ABP14"
"Gammaproteobacteria","Methylococcales"
"Candidatus Saccharibacteria","Candidatus Saccharimonia"
"Hydrogenothermaceae","Sulfurihydrogenibium"
"Synechococcus","Synechococcus sp. JA-2-3B'a(2-13)"
"Synechococcus","Synechococcus sp. WH 8102"
"Bacillus","Bacillus sp. PDNC022"
"Corynebacterium","Corynebacterium sp. zg-913"
"Mycobacterium","Mycobacterium branderi"
"Leisingera","Leisingera aquaemixtae"
"Rhodococcus","Rhodococcus sp. B7740"
"Petrimonas","Petrimonas sp. IBARAKI"
"Chitinophagaceae","Chitinophaga"
"Neisseriaceae","Kingella"
"Oryzomicrobium","Oryzomicrobium terrae"
"Candidatus Protochlamydia","Candidatus Protochlamydia naegleriophila"
"Cellulosimicrobium","Cellulosimicrobium sp. BI34T"
"Nitrosarchaeum","Nitrosarchaeum sp. AC2"
"Runella","Runella slithyformis"
"Methanosarcina","Methanosarcina sp. WH1"
"Pseudoalteromonas","Pseudoalteromonas sp. A41-2"
"Dictyoglomaceae","Dictyoglomus"
"Streptomyces","Streptomyces sp. P3"
"Tenacibaculum","Tenacibaculum sp. DSM 106434"
"Exiguobacterium","Exiguobacterium sp. MH3"
"Thiothrix","Thiothrix sp. Ku-5"
"Lactobacillaceae","Oenococcus"
"Jiangellales","Jiangellaceae"
"Oceanospirillaceae","Oleispira"
"Pasteurellales","Pasteurellaceae"
"Serpentinomonas","Serpentinomonas mccroryi"
"Tepiditoga","Tepiditoga spiralis"
"Tepidiformia","Tepidiformales"
"Corynebacterium","Corynebacterium resistens"
"Mogibacterium","Mogibacterium pumilum"
"Candidatus Tokpelaia","Candidatus Tokpelaia hoelldoblerii"
"Budviciaceae","Limnobaculum"
"Raoultella","Raoultella electrica"
"Staphylococcus","Staphylococcus cohnii"
"Tumebacillus","Tumebacillus algifaecis"
"Flavobacteriaceae","Flavobacteriaceae bacterium AU392"
"Listeria","Listeria seeligeri"
"Streptomyces","Streptomyces sp. NA02950"
"Brevundimonas","Brevundimonas sp. LVF2"
"Bacteria","Planctomycetes"
"Thermogemmatisporaceae","Thermogemmatispora"
"Streptomyces","Streptomyces tsukubensis"
"Mycobacterium","Mycobacterium riyadhense"
"Gimesia","Gimesia maris"
"Beijerinckiaceae","Beijerinckia"
"Prosthecochloris","Prosthecochloris sp. CIB 2401"
"Pseudomonas","Pseudomonas lini"
"Brucella","Brucella sp. 2002734562"
"Micromonosporaceae","Actinocatenispora"
"Lentilactobacillus","Lentilactobacillus curieae"
"Rhodospirillaceae","Rhodospirillaceae bacterium B3"
"Paracoccus","Paracoccus kondratievae"
"Cellulomonas","Cellulomonas fimi"
"Mycolicibacterium","Mycolicibacterium mucogenicum"
"Salmonella","Salmonella sp. SJTUF14076"
"Candidatus Solibacter","Candidatus Solibacter usitatus"
"Corynebacterium","Corynebacterium testudinoris"
"Chitinophagaceae","Arachidicoccus"
"Chromatiales","Thioalkalibacteraceae"
"Micromonospora","Micromonospora siamensis"
"Jonesia","Jonesia denitrificans"
"Pseudomonas","Pseudomonas sp. DY-1"
"Acidiferrobacteraceae","Acidiferrobacter"
"Gammaproteobacteria","Nevskiales"
"Methylococcus","Methylococcus sp. IM1"
"Salinivibrio","Salinivibrio kushneri"
"Luteimonas","Luteimonas granuli"
"Neisseria","Neisseria sp. KEM232"
"Amycolatopsis","Amycolatopsis keratiniphila"
"Candidatus Fukatsuia","Candidatus Fukatsuia symbiotica"
"Neisseria","Neisseria zalophi"
"Ilyobacter","Ilyobacter polytropus"
"Nanoarchaeales","Nanopusillaceae"
"Acetobacter","Acetobacter orientalis"
"Brachyspira","Brachyspira pilosicoli"
"Weissella","Weissella ceti"
"Spiroplasma","Spiroplasma citri"
"Corynebacterium","Corynebacterium pelargi"
"Streptococcus","Streptococcus sp. NCTC 10228"
"Bacteroides","Bacteroides xylanisolvens"
"Pseudogulbenkiania","Pseudogulbenkiania sp. NH8B"
"Prevotella","Prevotella melaninogenica"
"Microcella","Microcella alkaliphila"
"Agrobacterium","Agrobacterium sp. MA01"
"Xylella","Xylella fastidiosa"
"Maribacter","Maribacter sp. MAR_2009_60"
"Mycolicibacterium","Mycolicibacterium confluentis"
"Hydrogenobacter","Hydrogenobacter thermophilus"
"Pseudomonas","Pseudomonas knackmussii"
"Prevotella","Prevotella intermedia"
"Rhizobium","Rhizobium ruizarguesonis"
"Blastomonas","Blastomonas sp. RAC04"
"Burkholderiales","Sutterellaceae"
"Cellvibrionaceae","Cellvibrio"
"Pontimonas","Pontimonas salivibrio"
"Dysgonomonadaceae","Fermentimonas"
"Pseudobutyrivibrio","Pseudobutyrivibrio xylanivorans"
"Amycolatopsis","Amycolatopsis orientalis"
"Thioclava","Thioclava nitratireducens"
"Halobacteroides","Halobacteroides halobius"
"Planococcaceae","Planococcus"
"Vibrio","Vibrio sp. SM1977"
"Brucella","Brucella suis"
"Curtobacterium","Curtobacterium flaccumfaciens"
"Bacteroidaceae","Bacteroides"
"Solimonas","Solimonas sp. K1W22B-7"
"Campylobacter","Campylobacter pinnipediorum"
"Helicobacter","Helicobacter cholecystus"
"Rhodobacter","Rhodobacter capsulatus"
"Serratia","Serratia ureilytica"
"Pedobacter","Pedobacter sp. KBS0701"
"Hyphomicrobiaceae","Methyloceanibacter"
"Rhodococcus","Rhodococcus sp. ABRD24"
"Cytophagales","Roseivirgaceae"
"Streptomyces","Streptomyces sp. fd1-xmd"
"Botrimarina","Botrimarina mediterranea"
"Flavobacteriaceae","Oceanihabitans"
"Lactobacillus","Lactobacillus kullabergensis"
"Thermodesulfobium","Thermodesulfobium acidiphilum"
"Bacillus","Bacillus sp. BS98"
"Novosphingobium","Novosphingobium sp. P6W"
"Streptomyces","Streptomyces sp. CCM_MD2014"
"Bacteria","Fusobacteria"
"Sedimentibacter","Sedimentibacter sp. zth1"
"Spiroplasma","Spiroplasma gladiatoris"
"Sphingobacteriaceae","Mucilaginibacter"
"Actinosynnema","Actinosynnema mirum"
"Sarcina","Sarcina sp. JB2"
"Gramella","Gramella sp. MAR_2010_102"
"Youhaiella","Youhaiella tibetensis"
"Anaerolinea","Anaerolinea thermophila"
"Sagittula","Sagittula sp. P11"
"Alcaligenaceae","Taylorella"
"Lachnospira","Lachnospira eligens"
"Flavobacterium","Flavobacterium johnsoniae"
"Rhodococcus","Rhodococcus sp. M8"
"Marichromatium","Marichromatium purpuratum"
"Endomicrobiales","Endomicrobiaceae"
"Campylobacter","Campylobacter sp. CFSAN093224"
"Anaeromyxobacter","Anaeromyxobacter dehalogenans"
"Rhodovulum","Rhodovulum sulfidophilum"
"Beutenbergiaceae","Beutenbergia"
"Mycolicibacter","Mycolicibacter hiberniae"
"Streptomyces","Streptomyces sp. CLI2509"
"Spiroplasma","Spiroplasma corruscae"
"Elusimicrobiales","Elusimicrobiaceae"
"Exiguobacterium","Exiguobacterium oxidotolerans"
"Anabaena","Anabaena cylindrica"
"Blattabacterium","Blattabacterium sp. (Nauphoeta cinerea)"
"Phascolarctobacterium","Phascolarctobacterium faecium"
"Streptomyces","Streptomyces sp. 2114.2"
"Propionibacteriales","Nocardioidaceae"
"Brevibacterium","Brevibacterium linens"
"Enterobacter","Enterobacter hormaechei"
"Enterococcus","Enterococcus gallinarum"
"Sphingobium","Sphingobium sp. EP60837"
"Cereibacter","Cereibacter sphaeroides"
"Streptosporangiales","Streptosporangiaceae"
"Polaribacter","Polaribacter sp. Hel1_33_78"
"Aeromonas","Aeromonas salmonicida"
"Candidatus Hepatoplasma","Candidatus Hepatoplasma crinochetorum"
"Sulfurihydrogenibium","Sulfurihydrogenibium azorense"
"Pseudomonas","Pseudomonas veronii"
"Achromobacter","Achromobacter pestifer"
"Arsenophonus","Arsenophonus endosymbiont of Aphis craccivora"
"Yersinia","Yersinia sp. FDAARGOS_228"
"Paucilactobacillus","Paucilactobacillus nenjiangensis"
"Achromobacter","Achromobacter ruhlandii"
"Candidatus Brocadiales","Candidatus Brocadiaceae"
"Limosilactobacillus","Limosilactobacillus fermentum"
"Candidatus Mancarchaeum","Candidatus Mancarchaeum acidiphilum"
"Koleobacterales","Koleobacteraceae"
"Tessaracoccus","Tessaracoccus flavescens"
"Methylocystaceae","Methylosinus"
"Agrococcus","Agrococcus sp. SGAir0287"
"Microvirga","Microvirga sp. 17 mud 1-3"
"Georgenia","Georgenia sp. Z443"
"Halobacteriovorax","Halobacteriovorax marinus"
"Streptomyces","Streptomyces tendae"
"Weizmannia","Weizmannia coagulans"
"Cardiobacterium","Cardiobacterium hominis"
"Kosmotoga","Kosmotoga pacifica"
"Pandoraea","Pandoraea sp. XY-2"
"Thermomonas","Thermomonas sp. XSG"
"Limosilactobacillus","Limosilactobacillus vaginalis"
"Prochlorococcus","Prochlorococcus marinus"
"Streptococcus","Streptococcus urinalis"
"Biomaibacter","Biomaibacter acetigenes"
"Novosphingobium","Novosphingobium sp. KA1"
"Anaerostipes","Anaerostipes rhamnosivorans"
"Synechococcus","Synechococcus sp. WH 8020"
"Eubacteriales","Clostridiales Family XVII. Incertae Sedis"
"Enterobacter","Enterobacter sp. 18A13"
"Synechococcus","Synechococcus sp. A15-127"
"Thermomicrobia","Thermomicrobiales"
"Yersinia","Yersinia bercovieri"
"Archaeoglobaceae","Ferroglobus"
"Sedimenticola","Sedimenticola thiotaurini"
"Enterobacter","Enterobacter sp. E20"
"Fibrella","Fibrella sp. ES10-3-2-2"
"Cupriavidus","Cupriavidus pauculus"
"Aminobacter","Aminobacter sp. SR38"
"Nitrososphaera","Candidatus Nitrososphaera evergladensis"
"Bacillaceae","Peribacillus"
"Cyanothece","Cyanothece sp. PCC 7425"
"Peribacillus","Peribacillus simplex"
"Sulfurimonas","Sulfurimonas sp. CVO"
"Thermodesulfobacteriaceae","Thermosulfurimonas"
"Aquificae","Desulfurobacteriales"
"Legionella","Legionella pneumophila"
"Spirochaetaceae","Sediminispirochaeta"
"Citrobacter","Citrobacter sp. CFNIH10"
"Corynebacterium","Corynebacterium efficiens"
"Boseongicola","Boseongicola sp. CCM32"
"Photorhabdus","Photorhabdus laumondii"
"Methylomonas","Methylomonas methanica"
"Thermosulfuriphilus","Thermosulfuriphilus ammonigenes"
"Streptomyces","Streptomyces fradiae"
"Bacillaceae","Lederbergia"
"Nitrospira","Nitrospira japonica"
"Mycoplasmopsis","Mycoplasma fermentans"
"Bdellovibrio","Bdellovibrio exovorus"
"Paenibacillus","Paenibacillus kribbensis"
"Nostocales","Calotrichaceae"
"Brevundimonas","Brevundimonas sp. SGAir0440"
"Rhodobacteraceae","Rhodobaca"
"Actinoplanes","Actinoplanes sp. N902-109"
"Chthonomonadetes","Chthonomonadales"
"Butyrivibrio","Butyrivibrio hungatei"
"Bacteroidales","Phocaeicola"
"Raoultella","Raoultella sp. X13"
"Mycolicibacterium","Mycolicibacterium fluoranthenivorans"
"Ferrigenium","Ferrigenium kumadai"
"Pasteurellaceae","Bisgaardia"
"Sulfolobales","Sulfolobaceae"
"Salinispora","Salinispora tropica"
"Tepidanaerobacteraceae","Tepidanaerobacter"
"Streptomyces","Streptomyces rutgersensis"
"Bacillus","Bacillus freudenreichii"
"Natranaerobiaceae","Natranaerobius"
"Acetobacteraceae","Roseomonas"
"Spirosoma","Spirosoma sp. KUDC1026"
"Desulfocapsa","Desulfocapsa sulfexigens"
"Chthonomonas","Chthonomonas calidirosea"
"Agrobacterium","Agrobacterium fabrum"
"Maritalea","Maritalea myrionectae"
"Synechococcus","Synechococcus sp. PCC 6312"
"Mesoflavibacter","Mesoflavibacter sp. HG37"
"Pseudoalteromonas","Pseudoalteromonas aliena"
"Rahnella","Rahnella sp. ERMR1:05"
"Campylobacter","Campylobacter hominis"
"Cyanobacterium","Cyanobacterium aponinum"
"Thiotrichales","Piscirickettsiaceae"
"Xylella","Xylella taiwanensis"
"Holosporales","Candidatus Paracaedibacteraceae"
"Jeotgalicoccus","[Micrococcus] candicans"
"Tardibacter","Tardibacter chloracetimidivorans"
"Rhizobium","Rhizobium oryzihabitans"
"Providencia","Providencia vermicola"
"Pseudomonas","Pseudomonas mosselii"
"Paenibacillaceae","Thermobacillus"
"Streptococcus","Streptococcus sp. FDAARGOS_520"
"Haloferacales","halophilic archaeon DL31"
"Archaeoglobaceae","Geoglobus"
"Nocardia","Nocardia wallacei"
"Bacteroides","Bacteroides thetaiotaomicron"
"Bacillus","Bacillus velezensis"
"Gryllotalpicola","Gryllotalpicola protaetiae"
"Acinetobacter","Acinetobacter sp. CS-2"
"Cupriavidus","Cupriavidus gilardii"
"Aphanizomenonaceae","Dolichospermum"
"Synechococcus","Synechococcus sp. MIT S9220"
"Cellulomonadaceae","Oerskovia"
"Erwinia","Erwinia sp. QL-Z3"
"Pseudomonas","Pseudomonas versuta"
"Variovorax","Variovorax sp. SRS16"
"Actinopolymorphaceae","Actinopolymorpha"
"Peptococcaceae","Desulfofundulus"
"Bifidobacterium","Bifidobacterium subtile"
"Exiguobacterium","Exiguobacterium sibiricum"
"Azospira","Azospira restricta"
"Burkholderiales","Sphaerotilus"
"Spirosoma","Spirosoma radiotolerans"
"Microbacteriaceae","Microterricola"
"Mucilaginibacter","Mucilaginibacter ginsenosidivorans"
"Streptomyces","Streptomyces spongiicola"
"Pseudoalteromonas","Pseudoalteromonas sp. LC2018020214"
"Shewanella","Shewanella sp. FJAT-53726"
"Neisseriaceae","Eikenella"
"Methanosarcinaceae","Methanolobus"
"Tissierellales","Tissierellaceae"
"Proteobacteria","Deltaproteobacteria"
"Spirochaetaceae","Sphaerochaeta"
"Kordia","Kordia sp. SMS9"
"Eubacteriales","Clostridiaceae"
"Acholeplasma","Acholeplasma oculi"
"Atopobiaceae","Lancefieldella"
"Urbifossiella","Urbifossiella limnaea"
"Paenarthrobacter","Paenarthrobacter sp. YJN-5"
"Carnobacterium","Carnobacterium sp. PL26RED25"
"Gammaproteobacteria","Enterobacterales"
"Acholeplasma","Acholeplasma laidlawii"
"Blautia","Blautia coccoides"
"Runella","Runella sp. SP2"
"Bradyrhizobium","Bradyrhizobium sp. ORS 3257"
"Duganella","Duganella sp. AF9R3"
"Nonlabens","Nonlabens sp. MB-3u-79"
"Sulfurospirillum","Sulfurospirillum sp. ACSTCE"
"Chlorobi","Chlorobia"
"Chloroflexus","Chloroflexus aggregans"
"Calothrix","Calothrix brevissima"
