from,to
"Streptomyces","Streptomyces galilaeus"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens L-S60"
"Geosporobacter ferrireducens","Geosporobacter ferrireducens IRF9"
"Klebsiella pneumoniae","Klebsiella pneumoniae CRKP I"
"Thalassospira","Thalassospira indica"
"Pseudomonas","Pseudomonas toyotomiensis"
"Fusobacterium periodonticum","Fusobacterium periodonticum KCOM 2555"
"Aeromonas salmonicida","Aeromonas salmonicida subsp. masoucida RFAS1"
"Elizabethkingia anophelis","Elizabethkingia anophelis SEA01"
"Neoasaia","Neoasaia chiangmaiensis"
"Methylophaga nitratireducenticrescens","Methylophaga nitratireducenticrescens JAM1"
"Baekduia soli","Baekduia soli BR7-21"
"Betaproteobacteria","Ferrovales"
"Bacillus velezensis","Bacillus velezensis FJAT-52631"
"Candidatus Phaeomarinobacter ectocarpi","Candidatus Phaeomarinobacter ectocarpi Ec32"
"Dehalogenimonas formicexedens","Dehalogenimonas formicexedens NSZ-14"
"Arachnia","Arachnia propionica"
"Clostridia","Thermosediminibacterales"
"Photobacterium damselae","Photobacterium damselae subsp. piscicida MT-1590"
"Pseudodesulfovibrio","Pseudodesulfovibrio profundus"
"Clostridiales Family XVI. Incertae Sedis","Carboxydocella"
"Streptococcus canis","Streptococcus canis NCTC12191"
"Mesorhizobium","Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1"
"Helicobacter pylori","Helicobacter pylori F72"
"Helicobacter acinonychis","Helicobacter acinonychis str. Sheeba"
"Owenweeksia","Owenweeksia hongkongensis"
"Erwinia amylovora","Erwinia amylovora Ea1189"
"Leptotrichia wadei","Leptotrichia wadei JMUB3934"
"Alcanivorax","Alcanivorax borkumensis"
"Chlamydia abortus","Chlamydia abortus 84/2334"
"Chloroflexi","Chloroflexi bacterium"
"Enterobacter hormaechei","Enterobacter hormaechei WCHEH090011"
"Klebsiella aerogenes","Klebsiella aerogenes AR_0062"
"Phascolarctobacterium faecium","Phascolarctobacterium faecium JCM 30894"
"Alistipes","Alistipes sp. dk3624"
"[Haemophilus] ducreyi","[Haemophilus] ducreyi VAN4"
"Rhizobium phaseoli","Rhizobium phaseoli BS3"
"Weissella","Weissella thailandensis"
"Flavobacteriales","Crocinitomicaceae"
"Pseudomonas taetrolens","Pseudomonas taetrolens NCTC8067"
"Moraxellaceae","Aquirhabdus"
"Streptomyces xiamenensis","Streptomyces xiamenensis 318"
"Streptococcus agalactiae","Streptococcus agalactiae B111"
"Enterobacter bugandensis","Enterobacter bugandensis 220"
"Lactobacillus kullabergensis","Lactobacillus kullabergensis ESL0186"
"Lactobacillus amylovorus","Lactobacillus amylovorus JBD401"
"Adlercreutzia equolifaciens","Adlercreutzia equolifaciens DSM 19450"
"Actinoplanes","Actinoplanes sp. SE50/110"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia SJTH1"
"Bacteroides","Bacteroides helcogenes"
"Janibacter","Janibacter indicus"
"Histophilus somni","Histophilus somni USDA-ARS-USMARC-63374"
"Rhodocyclaceae","Aromatoleum"
"Rathayibacter","Rathayibacter festucae"
"Aeromonas","Aeromonas jandaei"
"Salmonella enterica","Salmonella enterica CFSAN045764"
"Lactobacillaceae","Schleiferilactobacillus"
"Thermomicrobium roseum","Thermomicrobium roseum DSM 5159"
"Ethanoligenens harbinense","Ethanoligenens harbinense W1"
"Mesoplasma florum","Mesoplasma florum L1 ATCC 33453"
"Aeromonas caviae","Aeromonas caviae WP8-S18-CRE-01"
"Enterobacter cloacae","Enterobacter cloacae Effluent_2"
"Mycetocola zhujimingii","Mycetocola zhujimingii 449"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum PMO08"
"Dyadobacter fermentans","Dyadobacter fermentans DSM 18053"
"Paenibacillus larvae","Paenibacillus larvae subsp. larvae Eric_V"
"Neobacillus mesonae","Neobacillus mesonae H20-5"
"Mycolicibacterium","Mycolicibacterium septicum"
"Methylophilaceae","Candidatus Methylopumilus"
"Lysobacter","Lysobacter sp. CW239"
"Bordetella parapertussis","Bordetella parapertussis J602"
"Kushneria","Kushneria konosiri"
"Burkholderiales","Oxalobacteraceae"
"Mycoplasma ovipneumoniae","Mycoplasma ovipneumoniae NCTC10151"
"Aerococcus urinaeequi","Aerococcus urinaeequi USDA-ARS-USMARC-56713"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis 0B123ND"
"Enterobacter","Enterobacter hormaechei"
"Bacteroidales","Salinivirgaceae"
"Enterococcus avium","Enterococcus avium 352"
"Streptomyces platensis","Streptomyces platensis ATCC 23948"
"Blattabacterium","Blattabacterium sp. DPU"
"Pseudohongiella spirulinae","Pseudohongiella spirulinae KCTC 32221"
"Achromobacter","Achromobacter sp. AONIH1"
"Clostridioides difficile","Clostridioides difficile 020711"
"Corynebacterium","Corynebacterium pseudopelargi"
"Latilactobacillus curvatus","Latilactobacillus curvatus FBA2"
"Micrococcus luteus","Micrococcus luteus 10240"
"Carboxydothermus","Carboxydothermus hydrogenoformans"
"Rhodopseudomonas palustris","Rhodopseudomonas palustris PS3"
"Staphylococcus carnosus","Staphylococcus carnosus LTH 3730; SK 13; JCM 6069"
"Histophilus somni","Histophilus somni KLM-ASF-01"
"Brevibacillus formosus","Brevibacillus formosus NF2"
"Leclercia adecarboxylata","Leclercia adecarboxylata 707804"
"Acinetobacter nosocomialis","Acinetobacter nosocomialis KAN01"
"Pseudomonas chlororaphis","Pseudomonas chlororaphis subsp. aurantiaca YS21"
"Streptococcus suis","Streptococcus suis JSHA1003"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. abscessus GD26"
"Streptomyces clavuligerus","Streptomyces clavuligerus F1D35"
"Methanoregula formicica","Methanoregula formicica SMSP"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae CIX298"
"Klebsiella pneumoniae","Klebsiella pneumoniae ZYST1"
"Bacillus velezensis","Bacillus velezensis K26"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PB367"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC8304"
"Pasteurellaceae","Haemophilus"
"Sulfolobus islandicus","Sulfolobus islandicus L.D.8.5"
"Streptococcus sp. oral taxon 431","Streptococcus sp. oral taxon 431 F0610 (5-114)"
"Moraxella catarrhalis","Moraxella catarrhalis CCRI-195ME"
"Planococcaceae","Ureibacillus"
"Neisseria","Neisseria canis"
"Bacillus thuringiensis","Bacillus thuringiensis HD-771"
"Neisseria meningitidis","Neisseria meningitidis M09261"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa SCAID WND2-2019"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum ZFM9"
"Francisella tularensis","Francisella tularensis subsp. holarctica OR96-0246"
"Minicystis rosea","Minicystis rosea DSM 24000"
"Sphingobium","Sphingobium hydrophobicum"
"Pseudomonas","Pseudomonas guangdongensis"
"Streptomyces","Streptomyces lunaelactis"
"Mycobacterium","Mycobacterium cookii"
"Neisseria meningitidis","Neisseria meningitidis LNP21362"
"Brevundimonas","Brevundimonas sp. GW460-12-10-14-LB2"
"Granulosicoccus","Granulosicoccus antarcticus"
"Vibrio alginolyticus","Vibrio alginolyticus YM4"
"Bacillus thuringiensis","Bacillus thuringiensis HD12"
"Moraxella bovoculi","Moraxella bovoculi 33362"
"Rhodothermus marinus","Rhodothermus marinus SG0.5JP17-172"
"Usitatibacter rugosus","Usitatibacter rugosus 0125_3"
"Bacteroides fragilis","Bacteroides fragilis FDAARGOS_763"
"Ichthyobacterium seriolicida","Ichthyobacterium seriolicida JBKA-6"
"Treponema pallidum","Treponema pallidum subsp. pertenue str. Gauthier"
"Synechococcus elongatus","Synechococcus elongatus PCC 7942 = FACHB-805"
"Brevibacterium","Brevibacterium linens"
"Campylobacter","Campylobacter pinnipediorum"
"Klebsiella variicola","Klebsiella variicola AHKv-S01"
"Sphingopyxis","Sphingopyxis sp. MG"
"Kingella kingae","Kingella kingae KWG1"
"Lysobacter","Lysobacter solisilvae"
"Streptococcus agalactiae","Streptococcus agalactiae SA136"
"Francisella tularensis","Francisella tularensis T01"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae HuN37"
"Rickettsia raoultii","Rickettsia raoultii IM16"
"Oligella","Oligella ureolytica"
"Neisseria meningitidis","Neisseria meningitidis M09293"
"Corynebacterium diphtheriae","Corynebacterium diphtheriae B-D-16-78"
"Kosakonia cowanii","Kosakonia cowanii 888-76"
"Moraxella bovoculi","Moraxella bovoculi 28389"
"Chryseobacterium cucumeris","Chryseobacterium cucumeris MW-6"
"Capnocytophaga","Capnocytophaga haemolytica"
"Tatlockia micdadei","Tatlockia micdadei NZ2015"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum V1-20"
"Mycobacteroides chelonae","[Mycobacterium] chelonae subsp. gwanakae MOTT36W"
"Escherichia coli","Escherichia coli str. K-12 substr. MC4100"
"Phycisphaerales","Phycisphaerales bacterium"
"Streptococcus pyogenes","Streptococcus pyogenes ABC020055975"
"Mycoplasma bovis","Mycoplasma bovis CQ-W70"
"Erwinia amylovora","Erwinia amylovora CFBP1430"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia sm-RA9"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzicola BLS256"
"Weeksellaceae","Riemerella"
"Escherichia coli","Escherichia coli ST95-32"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum FPS-S10"
"Nitrosopumilus","Nitrosopumilus ureiphilus"
"Rhizobium gallicum","Rhizobium gallicum IE4872"
"Actinomadura verrucosospora","Actinomadura verrucosospora NRRL:B18236"
"Bacteria","Synergistetes"
"Oceanicoccus","Oceanicoccus sagamiensis"
"Acinetobacter baumannii","Acinetobacter baumannii 1656-2"
"Bacteroides fragilis","Bacteroides fragilis DCMOUH0018B"
"Paenibacillaceae","Cohnella"
"Nordella","Nordella sp. HKS 07"
"Thermoproteus","Thermoproteus tenax"
"Adhaeribacter","Adhaeribacter radiodurans"
"Zobellella","Zobellella denitrificans"
"Listeria monocytogenes","Listeria monocytogenes 2015TE19005-1355"
"Xanthomonas","Xanthomonas sacchari"
"Alteromonas mediterranea","Alteromonas mediterranea DE1"
"Akkermansia muciniphila","Akkermansia muciniphila EB-AMDK-19"
"Shigella flexneri","Shigella flexneri 201"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC034"
"Eubacterium limosum","Eubacterium limosum ATCC 8486"
"Lactobacillus","Lactobacillus sp. Koumiss"
"Nostoc","Nostoc sp. ATCC 53789"
"Marinomonas","Marinomonas primoryensis"
"Chryseobacterium","Chryseobacterium gleum"
"Providencia stuartii","Providencia stuartii MF1"
"Escherichia coli","Escherichia coli NCCP 15955"
"Vibrio cholerae","Vibrio cholerae SP7G"
"Bacillus paranthracis","Bacillus paranthracis EFR-4"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum CLP0611"
"Synechococcus","Synechococcus sp. A15-62"
"Bacillus velezensis","Bacillus velezensis Lzh-a42"
"Corynebacteriales","Gordoniaceae"
"Hymenobacter","Hymenobacter sp. PAMC 26554"
"Verrucomicrobia","Verrucomicrobiae"
"Geobacillus thermocatenulatus","Geobacillus thermocatenulatus KCTC 3921"
"Escherichia coli","Escherichia coli BA22372"
"Undibacterium piscinae","Undibacterium piscinae S11R28"
"Allochromatium","Allochromatium tepidum"
"Sediminibacillus","Sediminibacillus sp. DP4-553-S"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae 14-637"
"Enterococcus faecium","Enterococcus faecium UAMSEF_01"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PA-VAP-4"
"Clostridiaceae","Caloranaerobacter"
"Chlamydia psittaci","Chlamydia psittaci MN"
"Pseudomonas furukawaii","Pseudomonas furukawaii KF707"
"Candidatus Arthromitus","Candidatus Arthromitus sp. SFB-rat-Yit"
"Bordetella holmesii","Bordetella holmesii H620"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa HOU1"
"Streptomyces","Streptomyces sp. 2114.2"
"Xanthomonas citri","Xanthomonas citri pv. phaseoli var. fuscans CFBP7767"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni 81-176"
"Candidatus Bipolaricaulis sibiricus","Candidatus Bipolaricaulis sibiricus Ch78"
"Mannheimia ovis","Mannheimia ovis ZY170218"
"Listeria monocytogenes","Listeria monocytogenes LM26"
"Streptomyces","Streptomyces chartreusis"
"Pseudomonas","Pseudomonas syringae group genomosp. 3"
"Prevotella intermedia","Prevotella intermedia KCOM 2836"
"Brevibacterium","Brevibacterium sp. CS2"
"Mycoplasma","Mycoplasma conjunctivae"
"Borrelia miyamotoi","Borrelia miyamotoi CZ-F190E"
"Staphylococcus aureus","Staphylococcus aureus NCTC7121"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1898"
"Bacteroides","Bacteroides eggerthii"
"Pseudoalteromonas","Pseudoalteromonas spongiae"
"Citrobacter freundii","Citrobacter freundii AR_0021"
"Burkholderiales","Sphaerotilus"
"Salmonella enterica","Salmonella enterica 201001922"
"Methanomicrobiaceae","Methanofollis"
"Psychrobacter","Psychrobacter sp. PAMC27889"
"Serratia marcescens","Serratia marcescens AR_0122"
"Gramella","Gramella forsetii"
"Caproiciproducens","Caproiciproducens sp. NJN-50"
"Dickeya solani","Dickeya solani IFB0421"
"Sphingomonas","Sphingomonas sp. sand1-3"
"Streptococcus salivarius","Streptococcus salivarius 57.I"
"Methylacidimicrobium","Methylacidimicrobium sp. B4"
"Klebsiella pneumoniae","Klebsiella pneumoniae FDAARGOS_566"
"Fictibacillus arsenicus","Fictibacillus arsenicus G25-54"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC12069"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa H47921"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum 030522-1/1"
"Mycobacterium gordonae","Mycobacterium gordonae 24T"
"Staphylococcus aureus","Staphylococcus aureus JKD6004"
"Methanobacterium","Methanobacterium sp. MB1"
"Rhizobium tropici","Rhizobium tropici CIAT 899"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. SA19992322"
"Lactobacillales","Lactobacillaceae"
"Burkholderia cenocepacia","Burkholderia cenocepacia VC1254"
"Shigella flexneri","Shigella flexneri 1c Y394"
"Anabaena sp. WA102","Anabaena sp. wa102"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa AR_0110"
"Oceanospirillaceae","Nitrincola"
"Mariprofundales","Mariprofundaceae"
"Escherichia coli","Escherichia coli Ec-20Lar"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC012"
"Rickettsia heilongjiangensis","Rickettsia heilongjiangensis Sendai-29"
"Mucilaginibacter ginsenosidivorax","Mucilaginibacter ginsenosidivorax KHI28"
"Bibersteinia","Bibersteinia trehalosi"
"Klebsiella pneumoniae","Klebsiella pneumoniae KP20194f"
"Lentilactobacillus hilgardii","Lentilactobacillus hilgardii LMG 07934"
"Acinetobacter gyllenbergii","Acinetobacter gyllenbergii NCCP 16015"
"Leclercia","Leclercia sp. W17"
"Enterobacter cloacae","Enterobacter cloacae AR_0093"
"Pasteurella multocida","Pasteurella multocida FDAARGOS_216"
"Cereibacter sphaeroides","Luteovulum sphaeroides DSM 158"
"Bacillus velezensis","Bacillus velezensis ANSB01E"
"Paenibacillus","Paenibacillus sp. JNUCC-31"
"Chlamydia trachomatis","Chlamydia trachomatis SQ02"
"Pigmentiphaga","Pigmentiphaga sp. H8"
"Agrobacterium tumefaciens","Agrobacterium tumefaciens 186"
"Brevibacillus choshinensis","Brevibacillus choshinensis HPD31-SP3"
"Yersinia pestis","Yersinia pestis Nicholisk 41"
"Staphylococcus aureus","Staphylococcus aureus 64"
"Gammaproteobacteria","Bathymodiolus thermophilus thioautotrophic gill symbiont"
"Desulfuromonadales","Desulfuromonadaceae"
"Borrelia miyamotoi","Borrelia miyamotoi Izh-5"
"Legionella clemsonensis","Legionella clemsonensis CDC-D5610"
"Olivibacter","Olivibacter sp. SDN3"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa c7447m"
"Pectobacterium parmentieri","Pectobacterium parmentieri IFB5408"
"Enterobacter cloacae","Enterobacter cloacae CAV1411"
"Burkholderia pseudomallei","Burkholderia pseudomallei VB976100"
"Staphylococcus xylosus","Staphylococcus xylosus 2"
"Acetobacteraceae bacterium","Acetobacteraceae bacterium PAMC 26569"
"Methanomicrobiaceae","Methanoculleus"
"Arenibacter algicola","Arenibacter algicola SMS7"
"Leclercia","Leclercia sp. W6"
"Archaea","archaeon GW2011_AR15"
"Oceanispirochaeta","Oceanispirochaeta crateris"
"Legionella pneumophila","Legionella pneumophila NCTC11286"
"Mannheimia pernigra","Mannheimia pernigra BNO311"
"Streptomyces","Streptomyces sp. CRPJ-33"
"Deltaproteobacteria","Desulfurellales"
"Nitrosomonas","Nitrosomonas sp. Is79A3"
"Escherichia coli","Escherichia coli ET12567"
"Bifidobacterium coryneforme","Bifidobacterium coryneforme LMG18911"
"Candidatus Kinetoplastibacterium crithidii","Candidatus Kinetoplastibacterium crithidii TCC036E"
"Streptomyces vietnamensis","Streptomyces vietnamensis GIM4.0001"
"Corynebacterium jeikeium","Corynebacterium jeikeium FDAARGOS_328"
"Cycloclasticus","Cycloclasticus zancles"
"Granulicella","Granulicella tundricola"
"Vibrio","Vibrio antiquarius"
"Burkholderia ambifaria","Burkholderia ambifaria MC40-6"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Muenster CVM 34526"
"Opitutae","Puniceicoccales"
"Brucella","Brucella melitensis"
"Spirochaetia","Spirochaetales"
"Clostridioides difficile","Clostridioides difficile 09-00072"
"Methanofollis aquaemaris","Methanofollis aquaemaris N2F9704"
"Micrococcaceae","Citricoccus"
"Stenotrophomonas","Stenotrophomonas sp. pho"
"Pseudomonas","Pseudomonas sp. Lz4W"
"Alloprevotella","Alloprevotella sp. E39"
"Bordetella pertussis","Bordetella pertussis I669"
"Francisella orientalis","Francisella orientalis FNO93"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis Beijing"
"Pandoraea","Pandoraea faecigallinarum"
"Luteipulveratus","Luteipulveratus mongoliensis"
"Escherichia coli","Escherichia coli O157:H7 493/89"
"Methylophilaceae","Methylovorus"
"Pasteurella multocida","Pasteurella multocida FDAARGOS_384"
"Listeria ivanovii","Listeria ivanovii subsp. londoniensis NCTC12701"
"Thermococcus","Thermococcus siculi"
"Campylobacter coli","Campylobacter coli YH501"
"Bacillus thuringiensis","Bacillus thuringiensis FDAARGOS_796"
"Veillonellaceae","Megasphaera"
"[Enterobacter] lignolyticus","[Enterobacter] lignolyticus SCF1"
"Legionella pneumophila","Legionella pneumophila ST23"
"Candidatus Azobacteroides","Candidatus Azobacteroides pseudotrichonymphae"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa K34-7"
"Klebsiella pneumoniae","Klebsiella pneumoniae L39_2"
"Gordonia polyisoprenivorans","Gordonia polyisoprenivorans R9"
"Escherichia coli","Escherichia coli 13P484A"
"Desulfovibrio fairfieldensis","Desulfovibrio fairfieldensis CCUG 45958"
"Halorubraceae","Halorubrum"
"Streptococcus anginosus","Streptococcus anginosus J4211"
"Klebsiella pneumoniae","Klebsiella pneumoniae ST307PT02"
"Neisseria lactamica","Neisseria lactamica Y92-1009"
"Paracoccus aminophilus","Paracoccus aminophilus JCM 7686"
"Bacillus pumilus","Bacillus pumilus SH-B9"
"Enterobacter cloacae","Enterobacter cloacae 234"
"Pseudomonadales","Moraxellaceae"
"Mycobacterium avium","Mycobacterium avium subsp. avium DSM 44156"
"Streptococcus agalactiae","Streptococcus agalactiae SG-M50"
"Vibrio campbellii","Vibrio campbellii CAIM 519 = NBRC 15631 ATCC 25920, CAIM 519T"
"Staphylococcus condimenti","Staphylococcus condimenti StO 2014-01"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia DHHJ"
"Escherichia coli","Escherichia coli MGY"
"Ensifer sojae","Ensifer sojae CCBAU 05684"
"Escherichia coli","Escherichia coli O1:H42 CLSC36"
"Azospirillum","Azospirillum thermophilum"
"Clostridium botulinum","Clostridium botulinum RF5"
"Dictyoglomus turgidum","Dictyoglomus turgidum DSM 6724"
"Bordetella parapertussis","Bordetella parapertussis J396"
"Thiotrichaceae","Thioploca"
"Brevibacterium luteolum","Brevibacterium luteolum NEB1784"
"Fictibacillus","Fictibacillus arsenicus"
"Thermoactinomycetaceae","Novibacillus"
"Proteus mirabilis","Proteus mirabilis AR_0029"
"Pectobacteriaceae","Dickeya"
"Rhodopseudomonas palustris","Rhodopseudomonas palustris HaA2"
"Staphylococcus aureus","Staphylococcus aureus AR_0467"
"Citrobacter freundii","Citrobacter freundii IDR1800045912-01-00"
"Mycolicibacterium celeriflavum","Mycolicibacterium celeriflavum JCM 18439"
"Corynebacterium","Corynebacterium incognitum"
"Lactococcus cremoris","Lactococcus cremoris G3-2"
"Haemophilus influenzae","Haemophilus influenzae 6P24H2"
"Escherichia coli","Escherichia coli O157 FDAARGOS_293"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS29326"
"Rhizobium","Rhizobium tropici"
"Acinetobacter baumannii","Acinetobacter baumannii AbCAN2"
"Nonlabens","Nonlabens sp. MB-3u-79"
"Corynebacterium","Corynebacterium efficiens"
"Mesorhizobium","Mesorhizobium sp. J8"
"Xanthomonas oryzae","Xanthomonas oryzae BAI23"
"Oenococcus oeni","Oenococcus oeni UBOCC-A-315001"
"Legionella pneumophila","Legionella pneumophila C2_S"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS7888"
"Chitinophaga","Chitinophaga pinensis"
"Agromyces badenianii","Agromyces badenianii MF30-A"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia R551-3"
"Amycolatopsis","Amycolatopsis mediterranei"
"Rhodococcus","Rhodococcus sp. WMMA185"
"Streptomyces","Streptomyces sp. XC 2026"
"Streptococcus intermedius","Streptococcus intermedius JTH08"
"Streptococcus dysgalactiae","Streptococcus dysgalactiae subsp. dysgalactiae DB49998-05"
"Bacillus","Bacillus glycinifermentans"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis 1002"
"Alteromonas mediterranea","Alteromonas mediterranea U4"
"Enterococcus faecalis","Enterococcus faecalis NCTC8745"
"Paenibacillus","Paenibacillus sp. PAMC21692"
"Desulfovibrio desulfuricans","Desulfovibrio desulfuricans ATCC 27774"
"Borrelia hermsii","Borrelia hermsii YBT"
"Bacillus anthracis","Bacillus anthracis FDAARGOS_703"
"Escherichia coli","Escherichia coli Ecol_AZ147"
"Luteimicrobium","Luteimicrobium xylanilyticum"
"Acinetobacter nosocomialis","Acinetobacter nosocomialis J1A"
"Vibrio cholerae","Vibrio cholerae O1 str. 2010EL-1786"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis 26105"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni NCTC 11168-mfK12E5"
"Vibrio astriarenae","Vibrio astriarenae HN897"
"Escherichia coli","Escherichia coli K-12 ER3446"
"Klebsiella pneumoniae","Klebsiella pneumoniae AR_0046"
"Rhodobacterales","Rhodobacterales bacterium"
"Shewanella","Shewanella sp. MR-4"
"Chlamydia trachomatis","Chlamydia trachomatis E-32931"
"Amycolatopsis","Amycolatopsis sp. YIM 10"
"Streptococcus agalactiae","Streptococcus agalactiae B508"
"Lactococcus","Lactococcus taiwanensis"
"Staphylococcus aureus","Staphylococcus aureus O267"
"Klebsiella pneumoniae","Klebsiella pneumoniae SMU18037509"
"Mycoplasma californicum","Mycoplasma californicum HAZ106_1lincomycin"
"Jeotgalibaca porci","Jeotgalibaca porci CCUG 69148"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120505"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa K19PSE24"
"Acidithiobacillus caldus","Acidithiobacillus caldus SM-1"
"Staphylococcus lugdunensis","Staphylococcus lugdunensis FDAARGOS_222"
"Frankiaceae","Frankia"
"Ensifer adhaerens","Ensifer adhaerens Corn53"
"Pseudomonas fluorescens","Pseudomonas fluorescens FR1"
"Burkholderia thailandensis","Burkholderia thailandensis E254"
"Staphylococcus aureus","Staphylococcus aureus USA300-ISMMS1"
"Staphylococcus aureus","Staphylococcus aureus AR_474"
"Gemella sp. oral taxon 928","Gemella sp. oral taxon 928 W2231"
"Microbacteriaceae","Microbacterium"
"Burkholderia humptydooensis","Burkholderia humptydooensis FDAARGOS_899"
"Epidermidibacterium","Epidermidibacterium keratini"
"Vibrio parahaemolyticus","Vibrio parahaemolyticus 20140722001-1"
"Streptomyces subrutilus","Streptomyces subrutilus ATCC 27467"
"Dehalococcoidia","Dehalococcoidales"
"[Brevibacterium] flavum","[Brevibacterium] flavum ZL-1"
"Escherichia coli","Escherichia coli 1303"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. abscessus GD41"
"Sphingopyxis macrogoltabida","Sphingopyxis macrogoltabida EY-1"
"Coraliomargarita","Coraliomargarita akajimensis"
"Erythrobacter","Erythrobacter mangrovi"
"Bifidobacterium animalis","Bifidobacterium animalis subsp. lactis S7"
"Enterococcus faecium","Enterococcus faecium BP3378"
"Flavobacterium","Flavobacterium album"
"Acinetobacter junii","Acinetobacter junii 65"
"Staphylococcaceae","Macrococcus"
"Bordetella pertussis","Bordetella pertussis B1917"
"Euhalothece natronophila","Euhalothece natronophila Z-M001"
"Scytonemataceae","Brasilonema"
"Klebsiella pneumoniae","Klebsiella pneumoniae Kp52.145"
"Fructilactobacillus lindneri","Fructilactobacillus lindneri TMW 1.481"
"Fibrella","Fibrella aestuarina"
"Streptomyces clavuligerus","Streptomyces clavuligerus F1D28"
"Waddlia","Waddlia chondrophila"
"Escherichia coli","Escherichia coli ECCHD184"
"Klebsiella pneumoniae","Klebsiella pneumoniae FDAARGOS_442"
"Burkholderia contaminans","Burkholderia contaminans FL-1-2-30-S1-D0"
"Faecalibacillus intestinalis","Faecalibacillus intestinalis 14EGH31"
"Haemophilus influenzae","Haemophilus influenzae NCTC12699"
"Natronomonas","Natronomonas halophila"
"Mesoflavibacter","Mesoflavibacter sp. HG96"
"Streptomyces","Streptomyces sp. CRXT-G-22"
"Citrobacter","Citrobacter sp. CF971"
"Aeromonas allosaccharophila","Aeromonas allosaccharophila FDAARGOS_933"
"Escherichia coli","Escherichia coli AR_0369"
"Sphaerobacterales","Sphaerobacteraceae"
"Helicobacter pylori","Helicobacter pylori BM012B"
"Comamonadaceae","Ottowia"
"Methanobacterium formicicum","Methanobacterium formicicum BRM9"
"Epilithonimonas","Chryseobacterium lactis"
"Micromonospora coriariae","Micromonospora coriariae DSM 44875"
"Staphylococcus aureus","Staphylococcus aureus I37"
"Leptotrichia","Leptotrichia wadei"
"Paenibacillus","Paenibacillus alvei"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum B21"
"Microbacterium","Microbacterium sp. PAMC 28756"
"Streptococcus","Streptococcus mitis"
"Escherichia coli","Escherichia coli NCTC11129"
"Staphylococcus epidermidis","Staphylococcus epidermidis PH1-28"
"Bifidobacterium","Bifidobacterium catenulatum"
"Staphylococcus aureus","Staphylococcus aureus G57"
"Mycobacterium","Mycobacterium orygis"
"Escherichia coli","Escherichia coli CVM N56639"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum FPS-S9"
"Verrucomicrobiae","Verrucomicrobiales"
"Mycobacterium avium","Mycobacterium avium subsp. paratuberculosis S397"
"Bradyrhizobium genosp. B","Bradyrhizobium genosp. B BDV5040"
"Escherichia coli","Escherichia coli UMB200201_11"
"Achromobacter insolitus","Achromobacter insolitus FDAARGOS_88"
"Clostridium kluyveri","Clostridium kluyveri JZZ"
"Massilia","Massilia umbonata"
"Limosilactobacillus pontis","Limosilactobacillus pontis LP475"
"Syntrophobacteraceae","Syntrophobacter"
